"SpeciesId","Species Name","CU","CU Name","Year","T_Idx_E","ExpFactor1","AdjSum","ExpFactor2","ObsE","ExpFactor3","TE","CDN Harvest","CDN ER","TRTC","Total Harvest","Total ER","Total Run","Q1","Q2","Q3"
"CO","Coho","CO_35","Lower Nass",1976,2575,1,2575,6.09679514430117,15699.2474965755,3,47097.7424897265,13646.4976067339,0.167639039023782,60744.2400964604,34306.3128317667,0.42143247896286,81404.0553214932,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1977,1350,1,1350,6.09679514430117,8230.67344480657,3,24692.0203344197,11555.0441170497,0.215015289182677,36247.0644514694,29048.5492826203,0.540532962148016,53740.5696170401,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1978,3225,1,3225,6.09679514430117,19662.1643403713,3,58986.4930211138,40322.4326022022,0.251458558535673,99308.9256233159,101367.693517667,0.63214871844429,160354.18653878,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1979,2270,1,2270,6.09679514430117,13839.7249775636,3,41519.1749326909,30735.6399787634,0.258747212406272,72254.8149114544,77267.1868330306,0.650471869703545,118786.361765722,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1980,2050,1,2050,6.09679514430117,12498.4300458174,3,37495.2901374522,31398.6778857174,0.269680193212171,68893.9680231695,78934.0164116366,0.677956596592427,116429.306549089,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1981,2560,1,2560,6.09679514430117,15607.795569411,3,46823.386708233,29605.4344802344,0.244169904665074,76428.8211884674,74425.9315517056,0.613825567185035,121249.318259939,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1982,1780,1,1780,6.09679514430117,10852.2953568561,3,32556.8860705682,14684.5073871791,0.211370962247377,47241.3934577474,36915.7947132434,0.531371386518389,69472.6807838117,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1983,3000,1,3000,6.09679514430117,18290.3854329035,3,54871.1562987105,62802.1169022822,0.295190481759269,117673.273200993,157880.00196356,0.742087625999819,212751.158262271,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1984,1900,1,1900,6.09679514430117,11583.9107741722,3,34751.7323225166,26790.412905925,0.262391539341572,61542.1452284416,67349.1699137028,0.659633445333172,102100.902236219,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1985,4000,1,4000,6.09679514430117,24387.1805772047,3,73161.541731614,63911.8079469751,0.273324520147471,137073.349678589,160669.685384386,0.687118172222055,233831.227116,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1986,1800,1.42364333266088,2562.55799878959,6.09679514430117,15623.3911640105,3,46870.1734920315,59173.1522916699,0.302479135629868,106043.325783701,148757.046112556,0.760410777259074,195627.219604587,2.75,3.51211562987105,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1987,1450,1.42364333266088,2064.28283235828,6.09679514430117,12585.5095487862,3,37756.5286463587,21288.5811676023,0.233236923859175,59045.109813961,53517.9608956834,0.586340840296153,91274.4895420421,2.75,3.51211562987105,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1988,350,2.20049890863736,770.174618023075,6.09679514430117,4695.59687142709,3,14086.7906142813,7649.15854210632,0.229592596923876,21735.9491563876,19229.4340575555,0.577179264666526,33316.2246718368,2.75,2.27221198809692,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1989,1250,1.42364333266088,1779.5541658261,6.09679514430117,10849.5771972295,3,32548.7315916885,16690.9439499677,0.224023410729273,49239.6755416563,41956.6243246106,0.563135680765629,74505.3559162991,2.75,3.51211562987105,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1990,1300,1.42364333266088,1850.73633245915,6.09679514430117,11283.5602851187,3,33850.6808553561,23791.6368977331,0.253878296146483,57642.3177530892,59862.0833267614,0.638782601806814,93712.7641821175,2.75,3.51211562987105,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1991,950,1.42364333266088,1352.46116602784,6.09679514430117,8245.67866989443,3,24737.0360096833,13048.184048858,0.182918121566008,37785.2200585413,46596.432414053,0.653219778088738,71333.4684237363,2.75,3.51211562987105,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1992,2211,1.42364333266088,3147.67540851321,6.09679514430117,19190.7321464596,3,57572.1964393787,26902.2779699774,0.167194640840265,84474.4744093561,103331.752603339,0.64219525510779,160903.949042717,2.75,3.51211562987105,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1993,1600,1.63545770567787,2616.73232908459,6.09679514430117,15953.6809578988,3,47861.0428736964,21135.9089601913,0.160823642021576,68996.9518338877,83561.8542483309,0.635824168224986,131422.897122027,2.75,3.05724812243163,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1994,2438,4.03257142857143,9831.40914285714,6.09679514430117,59940.0875238095,3,179820.262571429,125498.669173793,0.190312014766673,305318.931745222,479616.133641692,0.72731219628752,659436.39621312,2.75,1.23990364177412,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1995,1000,4.03257142857143,4032.57142857143,6.09679514430117,24585.7619047619,3,73757.2857142857,32782.2613284187,0.139080760611356,106539.547042704,161949.372664041,0.687080177447088,235706.658378326,2.75,1.23990364177412,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1996,1050,4.03257142857143,4234.2,6.09679514430117,25815.05,3,77445.15,45682.2242195067,0.225577380312167,123127.374219507,125067.28345538,0.617578295423211,202512.43345538,2.75,1.23990364177412,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1997,470,4.03257142857143,1895.30857142857,6.09679514430117,11555.3080952381,3,34665.9242857143,7198.3943059665,0.0938826149202496,41864.3185916808,42008.487820098,0.547881446578624,76674.4121058123,2.75,1.23990364177412,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1998,967,4.03257142857143,3899.49657142857,6.09679514430117,23774.4317619048,3,71323.2952857143,2308.74763774304,0.0169318095068644,73632.0429234573,65032.3397577251,0.476931809506864,136355.635043439,2.75,1.23990364177412,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1999,1393,4.03257142857143,5617.372,6.09679514430117,34247.9663333333,3,102743.899,3886.93554148967,0.0188458115042265,106630.83454149,103505.406879874,0.501846085921661,206249.305879874,2.75,1.23990364177412,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2000,2318,1,2318,6.09679514430117,14132.3711444901,3,42397.1134334703,10944.7661778058,0.121262139839258,53341.8796112761,47859.9626194006,0.530262719693746,90257.0760528709,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2001,6320,1,6320,6.09679514430117,38531.7453119834,3,115595.23593595,28661.8734125782,0.115237837866806,144257.109348528,133124.055775389,0.535238158887536,248719.291711339,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2002,10006,1,10006,6.09679514430117,61004.5322138775,3,183013.596641632,13674.5460081969,0.0579830146806736,196688.142649829,52823.5029556535,0.223983007956995,235837.099597286,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2003,7332,1,7332,6.09679514430117,44701.7019980162,3,134105.105994048,29520.9128337747,0.119075098366951,163626.018827823,113813.335717423,0.459075714302366,247918.441711472,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2004,2926,1,2926,6.09679514430117,17839.2225922252,3,53517.6677766756,17260.4722105178,0.143881478005712,70778.1399871935,66445.4605547736,0.553882359346196,119963.128331449,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2005,5230,1,5230,6.09679514430117,31886.2386046951,3,95658.7158140853,30463.4206546598,0.136066016586219,126122.136468745,128228.345914928,0.572736740232592,223887.061729014,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2006,2029,1,2029,6.09679514430117,12370.3973477871,3,37111.1920433612,8572.42274897424,0.121204647566581,45683.6147923354,33615.6564816937,0.4752884821354,70726.8485250549,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2007,5670,1,5670,6.09679514430117,34568.8284681876,3,103706.485404563,24092.7641833522,0.117050249251158,127799.249587915,102126.174820326,0.496161176310626,205832.660224889,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2008,1440,1.73948528595785,2504.8588117793,6.09679514430117,15271.6110408161,3,45814.8331224482,6611.08199798815,0.086066169097964,52425.9151204363,30999.1120929262,0.403560994113888,76813.9452153744,2.75,2.87441350631876,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2009,11760,1,11760,6.09679514430117,71698.3108969817,3,215094.932690945,29152.7305216006,0.0882890110769912,244247.663212546,115101.658775895,0.348585242096462,330196.59146684,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2010,4028,1,4028,6.09679514430117,24557.8908412451,3,73673.6725237353,15535.2993063539,0.113244836105241,89208.9718300892,63509.6184822809,0.462954475115309,137183.291006016,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2011,656,1.01949721468362,668.790172832453,6.09679514430117,4077.47667828124,3,12232.4300348437,2131.7724623521,0.0851402856176202,14364.2024971958,12805.9222197666,0.511452274875981,25038.3522546103,2.75,4.90437828371278,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2012,3306,1.01949721468362,3370.45779174404,6.09679514430117,20548.9906987771,3,61646.9720963312,23049.409137257,0.166938585653775,84696.3812335882,76424.2176588081,0.55351313908674,138071.189755139,2.75,4.90437828371278,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2013,15670,1.11456679592952,17465.2616922156,6.09679514430117,106482.122679049,3,319446.368037148,135080.61254172,0.144819437906959,454526.980578868,613305.578069038,0.657522700037571,932751.946106186,2.75,4.48604786923526,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2014,10701,1.01949721468362,10909.6396943294,6.09679514430117,66513.8383144626,3,199541.514943388,27912.9857046025,0.0806739474610392,227454.50064799,146456.004492274,0.423286284627562,345997.519435662,2.75,4.90437828371278,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2015,934,1.01949721468362,952.210398514498,6.09679514430117,5805.43173401627,3,17416.2952020488,6995.65636035428,0.168277960067295,24411.9515624031,24155.7345370607,0.581057376525829,41572.0297391096,2.75,4.90437828371278,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2016,4270,1.01949721468362,4353.25310669904,6.09679514430117,26540.8924028367,3,79622.6772085101,38549.6895950447,0.144706447806661,118172.366803555,186776.575757399,0.701115238417356,266399.252965909,2.75,4.90437828371278,0.820103001931044
"CO","Coho","CO_35","Lower Nass",2017,8047,1.01949721468362,8203.89408655906,6.09679514430117,50017.4616312944,3,150052.384893883,74089.0599697798,0.208673711370143,224141.444863663,204995.021333351,0.577373662609303,355047.406227235,2.75,4.90437828371278,0.820103001931044
"CO","Coho","CO_36","Upper Nass",1954,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1955,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1956,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1957,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1958,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1959,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1960,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1961,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1962,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1963,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1964,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1965,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1966,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1967,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1968,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1969,7500,1.09975369458128,8248.15270935961,3.22240579710145,26578.8951060184,1,26578.8951060184,8936.92478125732,0.182216346764981,35515.8198872757,22466.7857010059,0.45807878148137,49045.6808070244,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1970,3500,1.09975369458128,3849.13793103448,3.22240579710145,12403.4843828086,1,12403.4843828086,5392.60565768308,0.207726635312078,17796.0900404917,13556.6225123977,0.522209810888761,25960.1068952063,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1971,3500,1.09975369458128,3849.13793103448,3.22240579710145,12403.4843828086,1,12403.4843828086,5392.60565768308,0.207726635312078,17796.0900404917,13556.6225123977,0.522209810888761,25960.1068952063,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1972,,,,,,,,,,,,,,,,
"CO","Coho","CO_36","Upper Nass",1973,2000,1.09975369458128,2199.50738916256,3.22240579710145,7087.70536160491,1,7087.70536160491,2472.6454247801,0.18586067370028,9560.35078638502,6216.05263922697,0.467240357110997,13303.7580008319,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1974,800,1.09975369458128,879.802955665025,3.22240579710145,2835.08214464196,1,2835.08214464196,1188.18772291383,0.204082308376778,4023.26986755579,2987.01842039176,0.513048235259134,5822.10056503372,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1975,2000,1.09975369458128,2199.50738916256,3.22240579710145,7087.70536160491,1,7087.70536160491,2053.65160072109,0.167639039023782,9141.356962326,5162.73232093125,0.42143247896286,12250.4376825362,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1976,2000,1.09975369458128,2199.50738916256,3.22240579710145,7087.70536160491,1,7087.70536160491,2053.65160072109,0.167639039023782,9141.356962326,5162.73232093125,0.42143247896286,12250.4376825362,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1977,3000,1.09975369458128,3299.26108374384,3.22240579710145,10631.5580424074,1,10631.5580424074,4975.21549671437,0.215015289182677,15606.7735391217,12507.3336876938,0.540532962148016,23138.8917301012,3,4.5464725643897,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1978,2150,1,2150,3.22240579710145,6928.17246376812,1,6928.17246376812,4736.01248215804,0.251458558535673,11664.1849459262,11905.9945247703,0.63214871844429,18834.1669885385,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1979,1800,1,1800,3.22240579710145,5800.33043478261,1,5800.33043478261,4293.84418862747,0.258747212406272,10094.1746234101,10794.415258112,0.650471869703545,16594.7456928946,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1980,2800,1,2800,3.22240579710145,9022.73623188406,1,9022.73623188406,7555.66866009506,0.269680193212171,16578.4048919791,18994.407222736,0.677956596592427,28017.1434546201,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1981,2600,1,2600,3.22240579710145,8378.25507246377,1,8378.25507246377,5297.39301328463,0.244169904665074,13675.6480857484,13317.2647769256,0.613825567185035,21695.5198493894,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1982,2575,1,2575,3.22240579710145,8297.69492753623,1,8297.69492753623,3742.60493450927,0.211370962247377,12040.2998620455,9408.63944647833,0.531371386518389,17706.3343740146,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1983,1600,1,1600,3.22240579710145,5155.84927536232,1,5155.84927536232,5901.06479912946,0.295190481759269,11056.9140744918,14834.8521997003,0.742087625999819,19990.7014750626,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1984,2075,1,2075,3.22240579710145,6686.49202898551,1,6686.49202898551,5154.67490041156,0.262391539341572,11841.1669293971,12958.4817127226,0.659633445333172,19644.9737417082,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1985,4769,1,4769,3.22240579710145,15367.6532463768,1,15367.6532463768,13424.7376371749,0.273324520147471,28792.3908835518,33748.8242285738,0.687118172222055,49116.4774749506,3,5,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1986,5000,1.05504587155963,5275.22935779817,3.22240579710145,16998.9296636086,1,16998.9296636086,21460.9884887904,0.302479135629868,38459.9181523989,53951.3804928293,0.760410777259074,70950.3101564378,3,4.73913043478261,1.55163573889344
"CO","Coho","CO_36","Upper Nass",1987,3000,1.05504587155963,3165.1376146789,3.22240579710145,10199.3577981651,1,10199.3577981651,5750.78970785088,0.233236923859175,15950.147506016,14457.0714356689,0.586340840296153,24656.429233834,3,4.73913043478261,1.55163573889344
